"Plot Title: Cowan Cummunity Center"
"#","Date Time, GMT-05:00","Wind Direction, ø (LGR S/N: 21920235, SEN S/N: 21873582)","Wind Speed, mph (LGR S/N: 21920235, SEN S/N: 21877366)","Gust Speed, mph (LGR S/N: 21920235, SEN S/N: 21877366)","Temp, °F (LGR S/N: 21920235, SEN S/N: 21901390)","RH, % (LGR S/N: 21920235, SEN S/N: 21901390)","Rain, in (LGR S/N: 21920235, SEN S/N: 21920227)"
943,12/23/24 07:05:54 AM,247.1,0.00,0.00,19.314,96.278,0.000
944,12/23/24 07:20:54 AM,247.1,0.00,0.00,19.173,96.744,0.000
945,12/23/24 07:35:54 AM,247.1,0.00,0.00,19.333,96.663,0.000
946,12/23/24 07:50:54 AM,247.1,0.00,0.00,19.458,96.165,0.000
947,12/23/24 08:05:54 AM,247.1,0.00,0.00,19.603,96.175,0.000
948,12/23/24 08:20:54 AM,247.1,0.00,0.00,19.801,95.554,0.000
949,12/23/24 08:35:54 AM,247.1,0.00,0.00,19.796,95.331,0.000
950,12/23/24 08:50:54 AM,247.1,0.00,0.00,20.046,95.402,0.000
951,12/23/24 09:05:54 AM,247.1,0.00,0.00,20.318,95.015,0.000
952,12/23/24 09:20:54 AM,247.1,0.00,0.00,20.723,94.943,0.000
953,12/23/24 09:35:54 AM,247.1,0.00,0.00,20.998,94.691,0.000
954,12/23/24 09:50:54 AM,247.1,0.00,0.00,21.591,94.144,0.000
955,12/23/24 10:05:54 AM,247.1,0.00,0.00,22.977,92.822,0.000
956,12/23/24 10:20:54 AM,247.1,0.00,0.00,25.342,89.967,0.000
957,12/23/24 10:35:54 AM,247.1,0.00,1.12,27.059,90.364,0.000
958,12/23/24 10:50:54 AM,247.1,0.00,0.00,30.272,86.462,0.000
959,12/23/24 11:05:54 AM,247.1,0.00,0.00,33.255,82.875,0.000
960,12/23/24 11:20:54 AM,247.1,0.00,1.12,34.983,82.966,0.000
961,12/23/24 11:35:54 AM,247.1,0.00,0.00,38.381,77.580,0.000
962,12/23/24 11:50:54 AM,203.6,0.00,3.38,41.135,72.027,0.000
963,12/23/24 12:05:54 PM,134.8,0.00,4.50,42.636,64.578,0.000
964,12/23/24 12:20:54 PM,230.2,0.00,2.26,45.797,59.222,0.000
965,12/23/24 12:35:54 PM,183.9,0.00,2.26,46.135,56.407,0.000
966,12/23/24 12:50:54 PM,179.7,0.00,1.12,46.015,59.023,0.000
967,12/23/24 01:05:54 PM,202.2,0.00,2.26,45.406,63.859,0.000
968,12/23/24 01:20:54 PM,224.6,0.00,3.38,44.875,64.442,0.000
969,12/23/24 01:35:54 PM,216.2,0.00,3.38,45.696,62.293,0.000
970,12/23/24 01:50:54 PM,234.5,0.00,2.26,46.135,60.269,0.000
971,12/23/24 02:05:54 PM,258.3,0.00,2.26,47.192,59.907,0.000
972,12/23/24 02:20:54 PM,140.4,0.00,2.26,46.261,61.476,0.000
973,12/23/24 02:35:54 PM,209.2,0.00,1.12,46.589,60.957,0.000
974,12/23/24 02:50:54 PM,16.8,0.00,1.12,45.851,62.451,0.000
975,12/23/24 03:05:54 PM,315.9,0.00,1.12,45.840,62.760,0.000
976,12/23/24 03:20:54 PM,329.9,0.00,2.26,43.741,64.849,0.000
977,12/23/24 03:35:54 PM,324.3,0.00,2.26,42.154,68.272,0.000
978,12/23/24 03:50:54 PM,339.7,0.00,1.12,40.836,72.412,0.000
979,12/23/24 04:05:54 PM,339.7,0.00,0.00,39.205,76.240,0.000
980,12/23/24 04:20:54 PM,339.7,0.00,1.12,37.632,80.668,0.000
981,12/23/24 04:35:54 PM,336.9,0.00,2.26,36.581,84.372,0.000
982,12/23/24 04:50:54 PM,7.0,0.00,1.12,35.778,86.181,0.000
983,12/23/24 05:05:54 PM,334.1,0.00,0.00,35.008,87.820,0.000
984,12/23/24 05:20:54 PM,334.1,0.00,0.00,34.225,89.094,0.000
985,12/23/24 05:35:54 PM,332.7,0.00,0.00,33.298,90.558,0.000
986,12/23/24 05:50:54 PM,334.1,0.00,0.00,32.632,91.681,0.000
987,12/23/24 06:05:54 PM,334.1,0.00,0.00,32.000,92.654,0.000
988,12/23/24 06:20:54 PM,332.7,0.00,0.00,31.460,93.321,0.000
989,12/23/24 06:35:54 PM,332.7,0.00,0.00,31.044,93.906,0.000
990,12/23/24 06:50:54 PM,332.7,0.00,1.12,30.639,94.003,0.000
991,12/23/24 07:05:54 PM,332.7,0.00,1.12,30.409,94.415,0.000
992,12/23/24 07:20:54 PM,332.7,0.00,1.12,30.085,94.365,0.000
993,12/23/24 07:35:54 PM,332.7,0.00,0.00,29.703,94.986,0.000
994,12/23/24 07:50:54 PM,332.7,0.00,1.12,29.548,95.152,0.000
995,12/23/24 08:05:54 PM,332.7,0.00,0.00,29.163,95.531,0.000
996,12/23/24 08:20:54 PM,332.7,0.00,0.00,28.845,95.995,0.000
997,12/23/24 08:35:54 PM,332.7,0.00,0.00,29.066,95.966,0.000
998,12/23/24 08:50:54 PM,332.7,0.00,1.12,29.163,95.711,0.000
999,12/23/24 09:05:54 PM,325.7,0.00,3.38,29.304,95.283,0.000
1000,12/23/24 09:20:54 PM,247.1,0.00,1.12,29.390,95.045,0.000
1001,12/23/24 09:35:54 PM,242.9,0.00,0.00,28.859,95.477,0.000
1002,12/23/24 09:50:54 PM,244.3,0.00,0.00,28.564,96.641,0.000
1003,12/23/24 10:05:54 PM,261.1,0.00,0.00,28.729,96.150,0.000
1004,12/23/24 10:20:54 PM,265.3,0.00,1.12,28.535,96.402,0.000
1005,12/23/24 10:35:54 PM,279.4,0.00,3.38,29.158,96.031,0.000
1006,12/23/24 10:50:54 PM,129.2,0.00,2.26,29.680,94.336,0.000
1007,12/23/24 11:05:54 PM,127.8,0.00,1.12,29.206,94.836,0.000
1008,12/23/24 11:20:54 PM,144.6,0.00,1.12,29.003,95.740,0.000
1009,12/23/24 11:35:54 PM,255.5,0.00,3.38,29.080,95.598,0.000
1010,12/23/24 11:50:54 PM,223.2,0.00,0.00,28.911,95.688,0.000
1011,12/24/24 12:05:54 AM,216.2,0.00,0.00,28.839,96.182,0.000
1012,12/24/24 12:20:54 AM,233.1,0.00,0.00,29.008,96.039,0.000
1013,12/24/24 12:35:54 AM,213.4,0.00,2.26,29.120,95.256,0.000
1014,12/24/24 12:50:54 AM,205.0,0.00,0.00,28.836,95.596,0.000
1015,12/24/24 01:05:54 AM,205.0,0.00,0.00,28.434,96.300,0.000
1016,12/24/24 01:20:54 AM,205.0,0.00,0.00,27.975,97.031,0.000
1017,12/24/24 01:35:54 AM,205.0,0.00,0.00,27.599,97.704,0.000
1018,12/24/24 01:50:54 AM,205.0,0.00,0.00,27.739,98.355,0.000
1019,12/24/24 02:05:54 AM,205.0,0.00,0.00,28.049,98.145,0.000
1020,12/24/24 02:20:54 AM,205.0,0.00,0.00,28.535,97.259,0.000
1021,12/24/24 02:35:54 AM,205.0,0.00,0.00,28.893,96.478,0.000
1022,12/24/24 02:50:54 AM,205.0,0.00,0.00,29.289,95.900,0.000
1023,12/24/24 03:05:54 AM,205.0,0.00,0.00,29.858,94.606,0.000
1024,12/24/24 03:20:54 AM,205.0,0.00,0.00,30.254,94.122,0.000
1025,12/24/24 03:35:54 AM,205.0,0.00,0.00,30.529,93.501,0.000
1026,12/24/24 03:50:54 AM,205.0,0.00,0.00,30.664,93.770,0.000
1027,12/24/24 04:05:54 AM,205.0,0.00,0.00,30.992,93.518,0.000
1028,12/24/24 04:20:54 AM,205.0,0.00,0.00,31.156,93.445,0.000
1029,12/24/24 04:35:54 AM,205.0,0.00,0.00,31.248,93.658,0.000
1030,12/24/24 04:50:54 AM,99.7,0.00,0.00,31.325,93.777,0.000
1031,12/24/24 05:05:54 AM,88.4,0.00,0.00,31.170,94.139,0.000
1032,12/24/24 05:20:54 AM,88.4,0.00,0.00,31.161,94.903,0.000
1033,12/24/24 05:35:54 AM,88.4,0.00,0.00,31.543,94.308,0.000
1034,12/24/24 05:50:54 AM,88.4,0.00,0.00,31.735,93.722,0.000
1035,12/24/24 06:05:54 AM,88.4,0.00,0.00,31.798,93.846,0.000
1036,12/24/24 06:20:54 AM,88.4,0.00,0.00,31.816,93.420,0.000
1037,12/24/24 06:35:54 AM,88.4,0.00,0.00,31.890,93.571,0.000
1038,12/24/24 06:50:54 AM,88.4,0.00,0.00,32.112,93.649,0.000
1039,12/24/24 07:05:54 AM,88.4,0.00,0.00,32.223,93.846,0.000
1040,12/24/24 07:20:54 AM,88.4,0.00,0.00,32.324,93.733,0.000
1041,12/24/24 07:35:54 AM,88.4,0.00,0.00,32.493,94.038,0.000
1042,12/24/24 07:50:54 AM,88.4,0.00,0.00,32.482,93.967,0.000
1043,12/24/24 08:05:54 AM,88.4,0.00,0.00,32.545,93.645,0.000
1044,12/24/24 08:20:54 AM,88.4,0.00,0.00,32.769,93.489,0.000
1045,12/24/24 08:35:54 AM,88.4,0.00,0.00,33.033,93.240,0.000
1046,12/24/24 08:50:54 AM,88.4,0.00,0.00,33.318,92.869,0.000
1047,12/24/24 09:05:54 AM,88.4,0.00,0.00,33.463,92.934,0.000
1048,12/24/24 09:20:54 AM,88.4,0.00,0.00,33.705,92.175,0.000
1049,12/24/24 09:35:54 AM,88.4,0.00,0.00,33.858,92.306,0.000
1050,12/24/24 09:50:54 AM,88.4,0.00,0.00,34.466,91.551,0.000
1051,12/24/24 10:05:54 AM,88.4,0.00,0.00,35.026,90.140,0.000
1052,12/24/24 10:20:54 AM,88.4,0.00,0.00,35.195,90.118,0.000
1053,12/24/24 10:35:54 AM,88.4,0.00,0.00,35.379,90.068,0.000
1054,12/24/24 10:50:54 AM,88.4,0.00,0.00,35.629,89.654,0.000
1055,12/24/24 11:05:54 AM,88.4,0.00,0.00,36.165,88.707,0.000
1056,12/24/24 11:20:54 AM,88.4,0.00,0.00,36.739,87.774,0.000
1057,12/24/24 11:35:54 AM,88.4,0.00,0.00,37.517,87.628,0.000
1058,12/24/24 11:50:54 AM,88.4,0.00,1.12,38.109,87.744,0.000
1059,12/24/24 12:05:54 PM,88.4,0.00,0.00,39.447,86.345,0.000
1060,12/24/24 12:20:54 PM,88.4,0.00,0.00,39.225,87.039,0.000
1061,12/24/24 12:35:54 PM,88.4,0.00,0.00,39.211,87.057,0.000
1062,12/24/24 12:50:54 PM,88.4,0.00,0.00,39.789,86.276,0.000
1063,12/24/24 01:05:54 PM,88.4,0.00,0.00,40.914,84.964,0.000
1064,12/24/24 01:20:54 PM,88.4,0.00,0.00,41.439,83.665,0.000
1065,12/24/24 01:35:54 PM,88.4,0.00,0.00,41.981,82.640,0.000
1066,12/24/24 01:50:54 PM,88.4,0.00,0.00,42.897,80.397,0.000
1067,12/24/24 02:05:54 PM,88.4,0.00,0.00,43.853,79.213,0.000
1068,12/24/24 02:20:54 PM,88.4,0.00,0.00,43.704,80.992,0.000
1069,12/24/24 02:35:54 PM,88.4,0.00,0.00,43.988,80.685,0.000
1070,12/24/24 02:50:54 PM,88.4,0.00,0.00,44.542,80.740,0.000
1071,12/24/24 03:05:54 PM,88.4,0.00,0.00,45.180,79.118,0.000
1072,12/24/24 03:20:54 PM,88.4,0.00,0.00,46.198,72.848,0.000
1073,12/24/24 03:35:54 PM,89.9,0.00,0.00,46.150,72.837,0.000
1074,12/24/24 03:50:54 PM,119.3,0.00,1.12,45.946,72.102,0.000
1075,12/24/24 04:05:54 PM,279.4,0.00,0.00,46.035,73.747,0.000
1076,12/24/24 04:20:54 PM,290.6,0.00,0.00,46.081,72.882,0.000
1077,12/24/24 04:35:54 PM,290.6,0.00,0.00,45.171,77.287,0.000
1078,12/24/24 04:50:54 PM,290.6,0.00,0.00,43.833,81.564,0.000
1079,12/24/24 05:05:54 PM,290.6,0.00,0.00,42.705,85.246,0.000
1080,12/24/24 05:20:54 PM,290.6,0.00,0.00,42.211,86.534,0.000
1081,12/24/24 05:35:54 PM,290.6,0.00,0.00,41.758,87.541,0.000
1082,12/24/24 05:50:54 PM,311.7,0.00,0.00,41.344,89.473,0.000
1083,12/24/24 06:05:54 PM,324.3,0.00,0.00,41.083,89.529,0.000
1084,12/24/24 06:20:54 PM,324.3,0.00,0.00,40.908,89.621,0.000
1085,12/24/24 06:35:54 PM,324.3,0.00,0.00,40.701,90.320,0.000
1086,12/24/24 06:50:54 PM,324.3,0.00,0.00,40.483,90.367,0.000
1087,12/24/24 07:05:54 PM,324.3,0.00,0.00,40.262,91.267,0.000
1088,12/24/24 07:20:54 PM,324.3,0.00,0.00,40.161,91.505,0.000
1089,12/24/24 07:35:54 PM,324.3,0.00,0.00,40.084,91.617,0.000
1090,12/24/24 07:50:54 PM,324.3,0.00,0.00,40.021,91.769,0.000
1091,12/24/24 08:05:54 PM,324.3,0.00,0.00,39.983,91.870,0.000
1092,12/24/24 08:20:54 PM,324.3,0.00,0.00,39.938,91.986,0.000
1093,12/24/24 08:35:54 PM,324.3,0.00,0.00,39.808,92.355,0.000
1094,12/24/24 08:50:54 PM,322.9,0.00,0.00,39.765,92.207,0.000
1095,12/24/24 09:05:54 PM,322.9,0.00,0.00,39.697,92.465,0.000
1096,12/24/24 09:20:54 PM,322.9,0.00,0.00,39.490,92.845,0.000
1097,12/24/24 09:35:54 PM,322.9,0.00,0.00,39.283,93.390,0.000
1098,12/24/24 09:50:54 PM,322.9,0.00,0.00,38.979,93.692,0.000
1099,12/24/24 10:05:54 PM,322.9,0.00,0.00,38.766,93.913,0.000
1100,12/24/24 10:20:54 PM,322.9,0.00,0.00,38.534,94.029,0.000
1101,12/24/24 10:35:54 PM,322.9,0.00,0.00,38.235,94.478,0.000
1102,12/24/24 10:50:54 PM,322.9,0.00,0.00,37.850,95.161,0.000
1103,12/24/24 11:05:54 PM,322.9,0.00,0.00,37.458,95.506,0.000
1104,12/24/24 11:20:54 PM,322.9,0.00,0.00,37.474,95.727,0.000
1105,12/24/24 11:35:54 PM,322.9,0.00,0.00,37.164,95.454,0.000
1106,12/24/24 11:50:54 PM,321.5,0.00,0.00,35.746,95.921,0.000
1107,12/25/24 12:05:54 AM,320.1,0.00,0.00,34.839,97.359,0.000
1108,12/25/24 12:20:54 AM,320.1,0.00,0.00,34.538,97.829,0.000
1109,12/25/24 12:35:54 AM,320.1,0.00,0.00,33.777,97.934,0.000
1110,12/25/24 12:50:54 AM,320.1,0.00,0.00,33.042,98.340,0.000
1111,12/25/24 01:05:54 AM,320.1,0.00,0.00,32.603,98.703,0.000
1112,12/25/24 01:20:54 AM,320.1,0.00,0.00,32.241,98.975,0.000
1113,12/25/24 01:35:54 AM,320.1,0.00,0.00,31.879,99.162,0.000
1114,12/25/24 01:50:54 AM,320.1,0.00,0.00,31.494,99.242,0.000
1115,12/25/24 02:05:54 AM,320.1,0.00,0.00,31.528,99.493,0.000
1116,12/25/24 02:20:54 AM,320.1,0.00,0.00,31.687,99.585,0.000
1117,12/25/24 02:35:54 AM,320.1,0.00,0.00,31.422,99.615,0.000
1118,12/25/24 02:50:54 AM,320.1,0.00,0.00,31.021,99.628,0.000
1119,12/25/24 03:05:54 AM,320.1,0.00,0.00,31.156,99.751,0.000
1120,12/25/24 03:20:54 AM,320.1,0.00,0.00,30.799,99.754,0.000
1121,12/25/24 03:35:54 AM,320.1,0.00,0.00,30.254,99.757,0.000
1122,12/25/24 03:50:54 AM,320.1,0.00,0.00,30.360,99.886,0.000
1123,12/25/24 04:05:54 AM,320.1,0.00,0.00,30.056,99.908,0.000
1124,12/25/24 04:20:54 AM,290.6,0.00,0.00,30.142,99.986,0.000
1125,12/25/24 04:35:54 AM,214.8,0.00,0.00,30.317,99.995,0.000
1126,12/25/24 04:50:54 AM,214.8,0.00,0.00,29.916,99.884,0.000
1127,12/25/24 05:05:54 AM,214.8,0.00,0.00,29.520,99.913,0.000
1128,12/25/24 05:20:54 AM,214.8,0.00,0.00,29.844,99.991,0.000
1129,12/25/24 05:35:54 AM,214.8,0.00,0.00,29.419,99.977,0.000
1130,12/25/24 05:50:54 AM,214.8,0.00,0.00,29.640,99.997,0.000
1131,12/25/24 06:05:54 AM,214.8,0.00,0.00,29.413,99.994,0.000
1132,12/25/24 06:20:54 AM,214.8,0.00,0.00,28.942,99.977,0.000
1133,12/25/24 06:35:54 AM,214.8,0.00,0.00,28.850,99.997,0.000
1134,12/25/24 06:50:54 AM,214.8,0.00,0.00,28.710,99.997,0.000
1135,12/25/24 07:05:54 AM,214.8,0.00,0.00,28.710,99.997,0.000
1136,12/25/24 07:20:54 AM,214.8,0.00,0.00,28.618,99.997,0.000
1137,12/25/24 07:35:54 AM,214.8,0.00,0.00,28.684,99.997,0.000
1138,12/25/24 07:50:54 AM,214.8,0.00,0.00,28.724,99.997,0.000
1139,12/25/24 08:05:54 AM,214.8,0.00,0.00,29.077,99.997,0.000
1140,12/25/24 08:20:54 AM,214.8,0.00,0.00,29.390,99.997,0.000
1141,12/25/24 08:35:54 AM,214.8,0.00,0.00,29.881,99.997,0.000
1142,12/25/24 08:50:54 AM,214.8,0.00,0.00,30.423,99.591,0.000
1143,12/25/24 09:05:54 AM,214.8,0.00,0.00,30.880,98.671,0.000
1144,12/25/24 09:20:54 AM,214.8,0.00,0.00,31.460,98.268,0.000
1145,12/25/24 09:35:54 AM,214.8,0.00,0.00,32.112,97.392,0.000
1146,12/25/24 09:50:54 AM,214.8,0.00,0.00,32.801,96.634,0.000
1147,12/25/24 10:05:54 AM,214.8,0.00,0.00,33.444,95.967,0.000
1148,12/25/24 10:20:54 AM,213.4,0.00,0.00,34.988,94.586,0.000
1149,12/25/24 10:35:54 AM,213.4,0.00,0.00,36.837,93.491,0.000
1150,12/25/24 10:50:54 AM,213.4,0.00,0.00,39.157,89.024,0.000
1151,12/25/24 11:05:54 AM,213.4,0.00,0.00,42.843,80.569,0.000
1152,12/25/24 11:20:54 AM,214.8,0.00,1.12,45.599,74.032,0.000
1153,12/25/24 11:35:54 AM,210.6,0.00,1.12,48.731,68.614,0.000
1154,12/25/24 11:50:54 AM,209.2,0.00,0.00,49.219,68.865,0.000
1155,12/25/24 12:05:54 PM,209.2,0.00,0.00,49.865,68.733,0.000
1156,12/25/24 12:20:54 PM,209.2,0.00,0.00,51.208,66.612,0.000
1157,12/25/24 12:35:54 PM,209.2,0.00,0.00,51.478,68.379,0.000
1158,12/25/24 12:50:54 PM,209.2,0.00,0.00,54.021,65.800,0.000
1159,12/25/24 01:05:54 PM,209.2,0.00,1.12,54.010,66.551,0.000
1160,12/25/24 01:20:54 PM,214.8,0.00,2.26,55.024,64.405,0.000
1161,12/25/24 01:35:54 PM,193.7,0.00,3.38,55.009,63.224,0.000
1162,12/25/24 01:50:54 PM,176.9,0.00,1.12,55.020,65.093,0.000
1163,12/25/24 02:05:54 PM,175.5,0.00,2.26,55.913,63.029,0.000
1164,12/25/24 02:20:54 PM,235.9,0.00,4.50,56.597,60.818,0.000
1165,12/25/24 02:35:54 PM,219.0,0.00,2.26,57.139,59.364,0.000
1166,12/25/24 02:50:54 PM,255.5,0.00,1.12,55.971,62.043,0.000
1167,12/25/24 03:05:54 PM,244.3,0.00,0.00,55.477,63.384,0.000
1168,12/25/24 03:20:54 PM,244.3,0.00,1.12,55.357,63.378,0.000
1169,12/25/24 03:35:54 PM,252.7,0.00,0.00,55.348,66.239,0.000
1170,12/25/24 03:50:54 PM,1.4,0.00,0.00,52.770,72.143,0.000
1171,12/25/24 04:05:54 PM,1.4,0.00,0.00,51.337,76.493,0.000
1172,12/25/24 04:20:54 PM,1.4,0.00,0.00,50.203,80.226,0.000
1173,12/25/24 04:35:54 PM,1.4,0.00,0.00,49.021,83.113,0.000
1174,12/25/24 04:50:54 PM,1.4,0.00,0.00,47.683,85.647,0.000
1175,12/25/24 05:05:54 PM,1.4,0.00,0.00,46.477,87.549,0.000
1176,12/25/24 05:20:54 PM,1.4,0.00,0.00,45.039,89.923,0.000
1177,12/25/24 05:35:54 PM,1.4,0.00,0.00,43.572,91.568,0.000
1178,12/25/24 05:50:54 PM,1.4,0.00,0.00,42.105,93.300,0.000
1179,12/25/24 06:05:54 PM,1.4,0.00,0.00,41.043,94.855,0.000
1180,12/25/24 06:20:54 PM,1.4,0.00,0.00,40.374,95.802,0.000
1181,12/25/24 06:35:54 PM,1.4,0.00,0.00,40.064,96.291,0.000
1182,12/25/24 06:50:54 PM,355.2,0.00,0.00,39.843,96.603,0.000
1183,12/25/24 07:05:54 PM,355.2,0.00,0.00,39.765,96.939,0.000
1184,12/25/24 07:20:54 PM,355.2,0.00,0.00,39.490,96.808,0.000
1185,12/25/24 07:35:54 PM,355.2,0.00,0.00,39.148,97.288,0.000
1186,12/25/24 07:50:54 PM,355.2,0.00,0.00,38.815,97.704,0.000
1187,12/25/24 08:05:54 PM,355.2,0.00,0.00,38.597,98.111,0.000
1188,12/25/24 08:20:54 PM,355.2,0.00,0.00,38.424,98.280,0.000
1189,12/25/24 08:35:54 PM,355.2,0.00,0.00,38.212,98.350,0.000
1190,12/25/24 08:50:54 PM,355.2,0.00,0.00,37.724,98.495,0.000
1191,12/25/24 09:05:54 PM,355.2,0.00,0.00,37.173,98.607,0.000
1192,12/25/24 09:20:54 PM,355.2,0.00,0.00,36.952,98.994,0.000
1193,12/25/24 09:35:54 PM,355.2,0.00,0.00,37.121,99.315,0.000
1194,12/25/24 09:50:54 PM,322.9,0.00,0.00,37.096,99.409,0.000
1195,12/25/24 10:05:54 PM,278.0,0.00,0.00,37.018,99.420,0.000
1196,12/25/24 10:20:54 PM,278.0,0.00,0.00,36.837,99.442,0.000
1197,12/25/24 10:35:54 PM,278.0,0.00,0.00,36.581,99.510,0.000
1198,12/25/24 10:50:54 PM,278.0,0.00,0.00,36.619,99.666,0.000
1199,12/25/24 11:05:54 PM,278.0,0.00,0.00,36.228,99.620,0.000
1200,12/25/24 11:20:54 PM,278.0,0.00,0.00,35.953,99.709,0.000
1201,12/25/24 11:35:54 PM,276.6,0.00,0.00,35.809,99.825,0.000
1202,12/25/24 11:50:54 PM,237.3,0.00,0.00,35.577,99.800,0.000
1203,12/26/24 12:05:54 AM,230.2,0.00,1.12,35.668,99.921,0.000
1204,12/26/24 12:20:54 AM,221.8,0.00,0.00,35.350,99.869,0.000
1205,12/26/24 12:35:54 AM,226.0,0.00,0.00,35.272,99.936,0.000
1206,12/26/24 12:50:54 AM,227.4,0.00,1.12,35.416,99.997,0.000
1207,12/26/24 01:05:54 AM,226.0,0.00,0.00,35.344,99.997,0.000
1208,12/26/24 01:20:54 AM,226.0,0.00,0.00,35.181,99.997,0.000
1209,12/26/24 01:35:54 AM,224.6,0.00,0.00,35.235,99.997,0.000
1210,12/26/24 01:50:54 AM,217.6,0.00,1.12,35.235,99.997,0.000
1211,12/26/24 02:05:54 AM,207.8,0.00,0.00,35.002,99.997,0.000
1212,12/26/24 02:20:54 AM,207.8,0.00,0.00,35.060,99.997,0.000
1213,12/26/24 02:35:54 AM,207.8,0.00,0.00,35.103,99.997,0.000
1214,12/26/24 02:50:54 AM,207.8,0.00,0.00,35.166,99.997,0.000
1215,12/26/24 03:05:54 AM,207.8,0.00,0.00,35.186,99.997,0.000
1216,12/26/24 03:20:54 AM,210.6,0.00,0.00,35.118,99.997,0.000
1217,12/26/24 03:35:54 AM,217.6,0.00,0.00,34.983,99.997,0.000
1218,12/26/24 03:50:54 AM,217.6,0.00,0.00,35.098,99.997,0.000
1219,12/26/24 04:05:54 AM,217.6,0.00,0.00,35.263,99.997,0.000
1220,12/26/24 04:20:54 AM,217.6,0.00,0.00,35.292,99.997,0.000
1221,12/26/24 04:35:54 AM,217.6,0.00,0.00,35.436,99.997,0.000
1222,12/26/24 04:50:54 AM,217.6,0.00,0.00,35.542,99.997,0.000
1223,12/26/24 05:05:54 AM,217.6,0.00,0.00,35.717,99.997,0.000
1224,12/26/24 05:20:54 AM,217.6,0.00,0.00,35.706,99.997,0.000
1225,12/26/24 05:35:54 AM,217.6,0.00,0.00,35.479,99.997,0.000
1226,12/26/24 05:50:54 AM,217.6,0.00,0.00,35.296,99.997,0.000
1227,12/26/24 06:05:54 AM,217.6,0.00,0.00,34.954,99.997,0.000
1228,12/26/24 06:20:54 AM,217.6,0.00,0.00,34.891,99.997,0.000
1229,12/26/24 06:35:54 AM,217.6,0.00,0.00,34.939,99.997,0.000
1230,12/26/24 06:50:54 AM,217.6,0.00,0.00,35.296,99.997,0.000
1231,12/26/24 07:05:54 AM,217.6,0.00,0.00,35.229,99.997,0.000
1232,12/26/24 07:20:54 AM,217.6,0.00,0.00,35.123,99.997,0.000
1233,12/26/24 07:35:54 AM,217.6,0.00,0.00,35.031,99.997,0.000
1234,12/26/24 07:50:54 AM,217.6,0.00,0.00,35.118,99.997,0.000
1235,12/26/24 08:05:54 AM,217.6,0.00,0.00,35.398,99.997,0.000
1236,12/26/24 08:20:54 AM,217.6,0.00,0.00,35.568,99.997,0.000
1237,12/26/24 08:35:54 AM,217.6,0.00,1.12,35.904,99.997,0.000
1238,12/26/24 08:50:54 AM,217.6,0.00,0.00,36.547,99.986,0.000
1239,12/26/24 09:05:54 AM,216.2,0.00,0.00,36.995,99.074,0.000
1240,12/26/24 09:20:54 AM,216.2,0.00,0.00,37.429,98.361,0.000
1241,12/26/24 09:35:54 AM,216.2,0.00,0.00,38.077,97.580,0.000
1242,12/26/24 09:50:54 AM,216.2,0.00,0.00,38.964,96.864,0.000
1243,12/26/24 10:05:54 AM,216.2,0.00,0.00,39.814,96.120,0.000
1244,12/26/24 10:20:54 AM,216.2,0.00,0.00,40.861,95.225,0.000
1245,12/26/24 10:35:54 AM,216.2,0.00,0.00,41.860,94.423,0.000
1246,12/26/24 10:50:54 AM,216.2,0.00,0.00,43.115,93.008,0.000
1247,12/26/24 11:05:54 AM,216.2,0.00,0.00,44.614,91.817,0.000
1248,12/26/24 11:20:54 AM,216.2,0.00,0.00,46.135,88.495,0.000
1249,12/26/24 11:35:54 AM,216.2,0.00,0.00,48.673,83.122,0.000
1250,12/26/24 11:50:54 AM,216.2,0.00,1.12,50.869,75.267,0.000
1251,12/26/24 12:05:54 PM,213.4,0.00,3.38,54.613,67.787,0.000
1252,12/26/24 12:20:54 PM,231.6,0.00,4.50,57.274,61.740,0.000
1253,12/26/24 12:35:54 PM,217.6,0.00,4.50,58.543,57.708,0.000
1254,12/26/24 12:50:54 PM,219.0,0.00,2.26,59.140,57.218,0.000
1255,12/26/24 01:05:54 PM,219.0,0.00,2.26,58.744,55.576,0.000
1256,12/26/24 01:20:54 PM,224.6,0.00,2.26,59.657,52.276,0.000
1257,12/26/24 01:35:54 PM,190.9,0.00,3.38,59.634,53.069,0.000
1258,12/26/24 01:50:54 PM,221.8,0.00,7.87,59.329,50.448,0.000
1259,12/26/24 02:05:54 PM,223.2,0.00,5.64,59.608,51.054,0.000
1260,12/26/24 02:20:54 PM,203.6,0.00,5.64,60.381,49.262,0.000
1261,12/26/24 02:35:54 PM,192.3,0.00,4.50,60.903,49.940,0.000
1262,12/26/24 02:50:54 PM,144.6,0.00,3.38,61.471,49.639,0.000
1263,12/26/24 03:05:54 PM,216.2,0.00,3.38,61.457,50.488,0.000
1264,12/26/24 03:20:54 PM,320.1,0.00,3.38,59.864,55.959,0.000
1265,12/26/24 03:35:54 PM,308.9,0.00,2.26,58.672,59.081,0.000
1266,12/26/24 03:50:54 PM,7.0,0.00,2.26,55.936,64.244,0.000
1267,12/26/24 04:05:54 PM,271.0,0.00,1.12,54.918,68.348,0.000
1268,12/26/24 04:20:54 PM,263.9,0.00,0.00,53.060,72.877,0.000
1269,12/26/24 04:35:54 PM,287.8,0.00,0.00,51.753,76.707,0.000
1270,12/26/24 04:50:54 PM,287.8,0.00,0.00,51.163,78.936,0.000
1271,12/26/24 05:05:54 PM,287.8,0.00,0.00,50.362,81.852,0.000
